NEGERI,Jenis Undi,Kod Parlimen,Nama Parlimen,Kod DUN,Nama DUN,KOD DM,Nama Daerah Mengundi,Nama Pusat Mengundi,Nombor Tempat Mengundi,Jumlah Kertas Undi Yang Patut Berada Di Dalam Peti Undi (A),PR,PR_CALON,PR_UNDI,BN,BN_CALON,BN_UNDI,LAIN1,LAIN1_CALON,LAIN1_UNDI,LAIN2,LAIN2_CALON,LAIN2 UNDI,LAIN3,LAIN3_CALON,LAIN3_UNDI,Jumlah Undian Oleh Pemilih,Bilangan Kertas Undi Yang Ditolak (C),Jumlah Kertas Undi Yang Dikeluarkan Kepada Pengundi Tetapi Tidak Dimasukkan Ke Dalam Peti Undi(D)
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/01,KAMPUNG BAHAGIA,SEK. MEN. KEB. TUNKU BENDAHARA KODIANG,2,339,PAS,ISMAIL BIN SALLEH,145,UMNO,OTHMAN BIN AZIZ,191,,,,,,,,,,336,3,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/01,KAMPUNG BAHAGIA,SEK. MEN. KEB. TUNKU BENDAHARA KODIANG,3,289,PAS,ISMAIL BIN SALLEH,132,UMNO,OTHMAN BIN AZIZ,157,,,,,,,,,,289,0,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/02,KAMPUNG PERING,"SEK. JENIS KEB. (C) PEI MIN, PADANG SERA",1,327,PAS,ISMAIL BIN SALLEH,42,UMNO,OTHMAN BIN AZIZ,273,,,,,,,,,,315,12,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/02,KAMPUNG PERING,"SEK. JENIS KEB. (C) PEI MIN, PADANG SERA",2,364,PAS,ISMAIL BIN SALLEH,75,UMNO,OTHMAN BIN AZIZ,282,,,,,,,,,,357,7,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/03,KAMPUNG KANDIS,SEK. KEB. KODIANG (BARU),1,316,PAS,ISMAIL BIN SALLEH,97,UMNO,OTHMAN BIN AZIZ,206,,,,,,,,,,303,13,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/03,KAMPUNG KANDIS,SEK. KEB. KODIANG (BARU),2,560,PAS,ISMAIL BIN SALLEH,161,UMNO,OTHMAN BIN AZIZ,397,,,,,,,,,,558,2,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/04,PEKAN KODIANG,SEK. KEB. KODIANG (LAMA),1,274,PAS,ISMAIL BIN SALLEH,136,UMNO,OTHMAN BIN AZIZ,132,,,,,,,,,,268,6,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/04,PEKAN KODIANG,SEK. KEB. KODIANG (LAMA),2,490,PAS,ISMAIL BIN SALLEH,249,UMNO,OTHMAN BIN AZIZ,237,,,,,,,,,,486,4,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/04,PEKAN KODIANG,SEK. KEB. KODIANG (LAMA),3,462,PAS,ISMAIL BIN SALLEH,243,UMNO,OTHMAN BIN AZIZ,216,,,,,,,,,,459,3,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/04,PEKAN KODIANG,SEK. KEB. KODIANG (LAMA),4,469,PAS,ISMAIL BIN SALLEH,239,UMNO,OTHMAN BIN AZIZ,228,,,,,,,,,,467,2,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/05,KAMPUNG KODIANG,SEK. KEB. TUNKU BENDAHARA KODIANG,1,298,PAS,ISMAIL BIN SALLEH,110,UMNO,OTHMAN BIN AZIZ,178,,,,,,,,,,288,10,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/05,KAMPUNG KODIANG,SEK. KEB. TUNKU BENDAHARA KODIANG,2,641,PAS,ISMAIL BIN SALLEH,241,UMNO,OTHMAN BIN AZIZ,386,,,,,,,,,,627,14,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/05,KAMPUNG KODIANG,SEK. KEB. TUNKU BENDAHARA KODIANG,3,608,PAS,ISMAIL BIN SALLEH,265,UMNO,OTHMAN BIN AZIZ,340,,,,,,,,,,605,3,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/05,KAMPUNG KODIANG,SEK. KEB. TUNKU BENDAHARA KODIANG,4,579,PAS,ISMAIL BIN SALLEH,220,UMNO,OTHMAN BIN AZIZ,347,,,,,,,,,,567,12,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/06,KAMPUNG SIPUTEH,"SEK. JENIS KEB. (C) PEI MIN, PADANG SERA",3,324,PAS,ISMAIL BIN SALLEH,93,UMNO,OTHMAN BIN AZIZ,225,,,,,,,,,,318,6,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/06,KAMPUNG SIPUTEH,"SEK. JENIS KEB. (C) PEI MIN, PADANG SERA",4,528,PAS,ISMAIL BIN SALLEH,156,UMNO,OTHMAN BIN AZIZ,365,,,,,,,,,,521,7,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/07,MEGAT DEWA,"SEK. KEB. MEGAT DEWA, KODIANG",1,311,PAS,ISMAIL BIN SALLEH,203,UMNO,OTHMAN BIN AZIZ,103,,,,,,,,,,306,5,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/07,MEGAT DEWA,"SEK. KEB. MEGAT DEWA, KODIANG",2,555,PAS,ISMAIL BIN SALLEH,339,UMNO,OTHMAN BIN AZIZ,210,,,,,,,,,,549,6,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/07,MEGAT DEWA,"SEK. KEB. MEGAT DEWA, KODIANG",3,502,PAS,ISMAIL BIN SALLEH,296,UMNO,OTHMAN BIN AZIZ,201,,,,,,,,,,497,5,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/08,BUKIT HANTU,"SEK. KEB. DATO' SYED NAHAR, KODIANG",1,303,PAS,ISMAIL BIN SALLEH,131,UMNO,OTHMAN BIN AZIZ,168,,,,,,,,,,299,4,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/08,BUKIT HANTU,"SEK. KEB. DATO' SYED NAHAR, KODIANG",2,522,PAS,ISMAIL BIN SALLEH,274,UMNO,OTHMAN BIN AZIZ,238,,,,,,,,,,512,10,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/08,BUKIT HANTU,"SEK. KEB. DATO' SYED NAHAR, KODIANG",3,497,PAS,ISMAIL BIN SALLEH,269,UMNO,OTHMAN BIN AZIZ,221,,,,,,,,,,490,7,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/09,MESJID PAYA,"SEK. KEB. DATO' SYED NAHAR, KODIANG",4,303,PAS,ISMAIL BIN SALLEH,197,UMNO,OTHMAN BIN AZIZ,102,,,,,,,,,,299,4,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/09,MESJID PAYA,"SEK. KEB. DATO' SYED NAHAR, KODIANG",5,510,PAS,ISMAIL BIN SALLEH,329,UMNO,OTHMAN BIN AZIZ,173,,,,,,,,,,502,8,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/09,MESJID PAYA,"SEK. KEB. DATO' SYED NAHAR, KODIANG",6,481,PAS,ISMAIL BIN SALLEH,311,UMNO,OTHMAN BIN AZIZ,165,,,,,,,,,,476,4,1
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/10,BATU 4 JALAN SANGLANG,"PERSATUAN PELADANG KAWASAN B-2 SANGLANG BATU 4,  JALAN SANGLANG",1,306,PAS,ISMAIL BIN SALLEH,149,UMNO,OTHMAN BIN AZIZ,153,,,,,,,,,,302,4,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/10,BATU 4 JALAN SANGLANG,"PERSATUAN PELADANG KAWASAN B-2 SANGLANG BATU 4,  JALAN SANGLANG",2,471,PAS,ISMAIL BIN SALLEH,246,UMNO,OTHMAN BIN AZIZ,220,,,,,,,,,,466,5,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/10,BATU 4 JALAN SANGLANG,"PERSATUAN PELADANG KAWASAN B-2 SANGLANG BATU 4,  JALAN SANGLANG",3,440,PAS,ISMAIL BIN SALLEH,190,UMNO,OTHMAN BIN AZIZ,241,,,,,,,,,,431,9,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/11,MANGGOL,"SEK. KEB. MANGGOL BONGOR, MEGAT DEWA",1,309,PAS,ISMAIL BIN SALLEH,154,UMNO,OTHMAN BIN AZIZ,150,,,,,,,,,,304,5,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/11,MANGGOL,"SEK. KEB. MANGGOL BONGOR, MEGAT DEWA",2,461,PAS,ISMAIL BIN SALLEH,249,UMNO,OTHMAN BIN AZIZ,206,,,,,,,,,,455,6,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/11,MANGGOL,"SEK. KEB. MANGGOL BONGOR, MEGAT DEWA",3,441,PAS,ISMAIL BIN SALLEH,227,UMNO,OTHMAN BIN AZIZ,209,,,,,,,,,,436,5,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/12,TOK KEPAK,"SEK. KEB. TOK KEPAK, MEGAT DEWA",1,304,PAS,ISMAIL BIN SALLEH,119,UMNO,OTHMAN BIN AZIZ,176,,,,,,,,,,295,9,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/12,TOK KEPAK,"SEK. KEB. TOK KEPAK, MEGAT DEWA",2,330,PAS,ISMAIL BIN SALLEH,112,UMNO,OTHMAN BIN AZIZ,218,,,,,,,,,,330,0,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/12,TOK KEPAK,"SEK. KEB. TOK KEPAK, MEGAT DEWA",3,321,PAS,ISMAIL BIN SALLEH,134,UMNO,OTHMAN BIN AZIZ,186,,,,,,,,,,320,1,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/13,SUNGAI KOROK,"SEK. KEB. HJ WAN YAHYA BATU 6, JALAN SANGLANG",1,311,PAS,ISMAIL BIN SALLEH,129,UMNO,OTHMAN BIN AZIZ,177,,,,,,,,,,306,5,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/13,SUNGAI KOROK,"SEK. KEB. HJ WAN YAHYA BATU 6, JALAN SANGLANG",2,581,PAS,ISMAIL BIN SALLEH,252,UMNO,OTHMAN BIN AZIZ,323,,,,,,,,,,575,6,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/14,BATAS BENGKOK,"SEK. KEB. HJ WAN YAHYA BATU 6, JALAN SANGLANG",3,296,PAS,ISMAIL BIN SALLEH,132,UMNO,OTHMAN BIN AZIZ,152,,,,,,,,,,284,8,4
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/14,BATAS BENGKOK,"SEK. KEB. HJ WAN YAHYA BATU 6, JALAN SANGLANG",4,436,PAS,ISMAIL BIN SALLEH,182,UMNO,OTHMAN BIN AZIZ,248,,,,,,,,,,430,6,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/14,BATAS BENGKOK,"SEK. KEB. HJ WAN YAHYA BATU 6, JALAN SANGLANG",5,411,PAS,ISMAIL BIN SALLEH,172,UMNO,OTHMAN BIN AZIZ,237,,,,,,,,,,409,2,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/15,KAMPUNG SANGLANG,"SEK. KEB. SANGLANG, AYER HITAM",1,306,PAS,ISMAIL BIN SALLEH,91,UMNO,OTHMAN BIN AZIZ,196,,,,,,,,,,287,19,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/15,KAMPUNG SANGLANG,"SEK. KEB. SANGLANG, AYER HITAM",2,512,PAS,ISMAIL BIN SALLEH,193,UMNO,OTHMAN BIN AZIZ,317,,,,,,,,,,510,2,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/15,KAMPUNG SANGLANG,"SEK. KEB. SANGLANG, AYER HITAM",3,483,PAS,ISMAIL BIN SALLEH,192,UMNO,OTHMAN BIN AZIZ,285,,,,,,,,,,477,6,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/16,KERPAN,"SEK. JENIS KEB. (C) LAM MIN, KERPAN",1,619,PAS,ISMAIL BIN SALLEH,196,UMNO,OTHMAN BIN AZIZ,419,,,,,,,,,,615,4,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/17,KUALA SANGLANG,"SEK. MEN. KEB. SANGLANG, AYER HITAM",1,341,PAS,ISMAIL BIN SALLEH,113,UMNO,OTHMAN BIN AZIZ,207,,,,,,,,,,320,21,0
KEDAH,UNDI BIASA,005,JERLUN,03,KOTA SIPUTEH  ,005/03/17,KUALA SANGLANG,"SEK. MEN. KEB. SANGLANG, AYER HITAM",2,573,PAS,ISMAIL BIN SALLEH,273,UMNO,OTHMAN BIN AZIZ,297,,,,,,,,,,570,3,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/01,PADANG SERA,"SEK. KEB. SIPUTEH, PADANG SERA",1,307,PAS,ISMAIL BIN SALLEH,159,UMNO,OTHMAN BIN AZIZ,144,,,,,,,,,,303,4,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/01,PADANG SERA,"SEK. KEB. SIPUTEH, PADANG SERA",2,366,PAS,ISMAIL BIN SALLEH,210,UMNO,OTHMAN BIN AZIZ,153,,,,,,,,,,363,3,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/02,KAMPUNG MELELE,"SEK. MEN. AGAMA NAHDHAH HASANAH MELELE, PADANG SERA",1,340,PAS,ISMAIL BIN SALLEH,75,UMNO,OTHMAN BIN AZIZ,252,,,,,,,,,,327,13,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/02,KAMPUNG MELELE,"SEK. MEN. AGAMA NAHDHAH HASANAH MELELE, PADANG SERA",2,656,PAS,ISMAIL BIN SALLEH,166,UMNO,OTHMAN BIN AZIZ,478,,,,,,,,,,644,10,2
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/02,KAMPUNG MELELE,"SEK. MEN. AGAMA NAHDHAH HASANAH MELELE, PADANG SERA",3,621,PAS,ISMAIL BIN SALLEH,167,UMNO,OTHMAN BIN AZIZ,449,,,,,,,,,,616,5,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/02,KAMPUNG MELELE,"SEK. MEN. AGAMA NAHDHAH HASANAH MELELE, PADANG SERA",4,602,PAS,ISMAIL BIN SALLEH,143,UMNO,OTHMAN BIN AZIZ,456,,,,,,,,,,599,3,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/03,KAMPUNG PUTAT,"SEK. KEB. PUTAT, JITRA",1,319,PAS,ISMAIL BIN SALLEH,90,UMNO,OTHMAN BIN AZIZ,215,,,,,,,,,,305,14,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/03,KAMPUNG PUTAT,"SEK. KEB. PUTAT, JITRA",2,547,PAS,ISMAIL BIN SALLEH,146,UMNO,OTHMAN BIN AZIZ,393,,,,,,,,,,539,8,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/03,KAMPUNG PUTAT,"SEK. KEB. PUTAT, JITRA",3,498,PAS,ISMAIL BIN SALLEH,164,UMNO,OTHMAN BIN AZIZ,331,,,,,,,,,,495,3,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/04,KAMPUNG IMAM,"SEK. MEN. KEB. MEGAT DEWA, KODIANG",1,318,PAS,ISMAIL BIN SALLEH,79,UMNO,OTHMAN BIN AZIZ,235,,,,,,,,,,314,4,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/04,KAMPUNG IMAM,"SEK. MEN. KEB. MEGAT DEWA, KODIANG",2,386,PAS,ISMAIL BIN SALLEH,141,UMNO,OTHMAN BIN AZIZ,240,,,,,,,,,,381,5,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/04,KAMPUNG IMAM,"SEK. MEN. KEB. MEGAT DEWA, KODIANG",3,359,PAS,ISMAIL BIN SALLEH,103,UMNO,OTHMAN BIN AZIZ,252,,,,,,,,,,355,4,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/05,TELAGA BATU,"SEK. MEN. KEB. TUNKU SERI INDERA PUTERA, AIR HITAM",1,311,PAS,ISMAIL BIN SALLEH,161,UMNO,OTHMAN BIN AZIZ,136,,,,,,,,,,297,14,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/05,TELAGA BATU,"SEK. MEN. KEB. TUNKU SERI INDERA PUTERA, AIR HITAM",2,514,PAS,ISMAIL BIN SALLEH,281,UMNO,OTHMAN BIN AZIZ,226,,,,,,,,,,507,7,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/05,TELAGA BATU,"SEK. MEN. KEB. TUNKU SERI INDERA PUTERA, AIR HITAM",3,486,PAS,ISMAIL BIN SALLEH,256,UMNO,OTHMAN BIN AZIZ,228,,,,,,,,,,484,2,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/06,PADANG PERAHU,"SEK. KEB. PADANG PERAHU, JITRA",1,320,PAS,ISMAIL BIN SALLEH,196,UMNO,OTHMAN BIN AZIZ,111,,,,,,,,,,307,12,1
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/06,PADANG PERAHU,"SEK. KEB. PADANG PERAHU, JITRA",2,453,PAS,ISMAIL BIN SALLEH,276,UMNO,OTHMAN BIN AZIZ,174,,,,,,,,,,450,3,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/06,PADANG PERAHU,"SEK. KEB. PADANG PERAHU, JITRA",3,427,PAS,ISMAIL BIN SALLEH,249,UMNO,OTHMAN BIN AZIZ,171,,,,,,,,,,420,7,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/07,KAMPUNG PIDA,"SEK. KEB. PIDA TIGA, TUNJANG",1,315,PAS,ISMAIL BIN SALLEH,130,UMNO,OTHMAN BIN AZIZ,181,,,,,,,,,,311,4,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/07,KAMPUNG PIDA,"SEK. KEB. PIDA TIGA, TUNJANG",2,590,PAS,ISMAIL BIN SALLEH,245,UMNO,OTHMAN BIN AZIZ,342,,,,,,,,,,587,3,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/07,KAMPUNG PIDA,"SEK. KEB. PIDA TIGA, TUNJANG",3,577,PAS,ISMAIL BIN SALLEH,270,UMNO,OTHMAN BIN AZIZ,301,,,,,,,,,,571,6,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/08,KAMPUNG GURINDAM,"SEK. KEB. PULAU CHAPA, JITRA",1,314,PAS,ISMAIL BIN SALLEH,151,UMNO,OTHMAN BIN AZIZ,155,,,,,,,,,,306,8,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/08,KAMPUNG GURINDAM,"SEK. KEB. PULAU CHAPA, JITRA",2,509,PAS,ISMAIL BIN SALLEH,242,UMNO,OTHMAN BIN AZIZ,259,,,,,,,,,,501,7,1
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/08,KAMPUNG GURINDAM,"SEK. KEB. PULAU CHAPA, JITRA",3,476,PAS,ISMAIL BIN SALLEH,235,UMNO,OTHMAN BIN AZIZ,238,,,,,,,,,,473,3,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/09,ALOR BIAK,SEK. JENIS KEB. (C) YUH MIN SUNGAI KOROK,1,300,PAS,ISMAIL BIN SALLEH,176,UMNO,OTHMAN BIN AZIZ,109,,,,,,,,,,285,15,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/09,ALOR BIAK,SEK. JENIS KEB. (C) YUH MIN SUNGAI KOROK,2,513,PAS,ISMAIL BIN SALLEH,282,UMNO,OTHMAN BIN AZIZ,223,,,,,,,,,,505,8,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/09,ALOR BIAK,SEK. JENIS KEB. (C) YUH MIN SUNGAI KOROK,3,489,PAS,ISMAIL BIN SALLEH,276,UMNO,OTHMAN BIN AZIZ,210,,,,,,,,,,486,3,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/10,KUBANG SEPAT,"SEK. KEB. SERI MUDA ALOR BIAK, AYER HITAM",1,309,PAS,ISMAIL BIN SALLEH,176,UMNO,OTHMAN BIN AZIZ,123,,,,,,,,,,299,9,1
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/10,KUBANG SEPAT,"SEK. KEB. SERI MUDA ALOR BIAK, AYER HITAM",2,480,PAS,ISMAIL BIN SALLEH,266,UMNO,OTHMAN BIN AZIZ,211,,,,,,,,,,477,3,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/10,KUBANG SEPAT,"SEK. KEB. SERI MUDA ALOR BIAK, AYER HITAM",3,434,PAS,ISMAIL BIN SALLEH,242,UMNO,OTHMAN BIN AZIZ,188,,,,,,,,,,430,4,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/10,KUBANG SEPAT,"SEK. KEB. SERI MUDA ALOR BIAK, AYER HITAM",4,437,PAS,ISMAIL BIN SALLEH,245,UMNO,OTHMAN BIN AZIZ,186,,,,,,,,,,431,6,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/11,LANA BULU,"SEK. KEB. DATO' SRI SYED AHMAD, AYER HITAM",1,305,PAS,ISMAIL BIN SALLEH,133,UMNO,OTHMAN BIN AZIZ,162,,,,,,,,,,295,10,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/11,LANA BULU,"SEK. KEB. DATO' SRI SYED AHMAD, AYER HITAM",2,567,PAS,ISMAIL BIN SALLEH,228,UMNO,OTHMAN BIN AZIZ,332,,,,,,,,,,560,7,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/11,LANA BULU,"SEK. KEB. DATO' SRI SYED AHMAD, AYER HITAM",3,520,PAS,ISMAIL BIN SALLEH,229,UMNO,OTHMAN BIN AZIZ,287,,,,,,,,,,516,4,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/11,LANA BULU,"SEK. KEB. DATO' SRI SYED AHMAD, AYER HITAM",4,505,PAS,ISMAIL BIN SALLEH,254,UMNO,OTHMAN BIN AZIZ,243,,,,,,,,,,497,8,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/12,PERMATANG PAKU,"SEK. KEB. MATANG PAKU, AYER HITAM",1,366,PAS,ISMAIL BIN SALLEH,227,UMNO,OTHMAN BIN AZIZ,128,,,,,,,,,,355,11,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/12,PERMATANG PAKU,"SEK. KEB. MATANG PAKU, AYER HITAM",2,644,PAS,ISMAIL BIN SALLEH,391,UMNO,OTHMAN BIN AZIZ,250,,,,,,,,,,641,3,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/12,PERMATANG PAKU,"SEK. KEB. MATANG PAKU, AYER HITAM",3,609,PAS,ISMAIL BIN SALLEH,365,UMNO,OTHMAN BIN AZIZ,240,,,,,,,,,,605,4,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/13,MATANG BONGLAI,"SEK. KEB. TUNKU LAKSAMANA PERMATANG BONGLAI, AYER HITAM",1,309,PAS,ISMAIL BIN SALLEH,193,UMNO,OTHMAN BIN AZIZ,110,,,,,,,,,,303,6,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/13,MATANG BONGLAI,"SEK. KEB. TUNKU LAKSAMANA PERMATANG BONGLAI, AYER HITAM",2,616,PAS,ISMAIL BIN SALLEH,363,UMNO,OTHMAN BIN AZIZ,246,,,,,,,,,,609,5,2
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/13,MATANG BONGLAI,"SEK. KEB. TUNKU LAKSAMANA PERMATANG BONGLAI, AYER HITAM",3,573,PAS,ISMAIL BIN SALLEH,346,UMNO,OTHMAN BIN AZIZ,219,,,,,,,,,,565,8,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/14,JERLUN,SEK. KEB. JERLUN,1,294,PAS,ISMAIL BIN SALLEH,141,UMNO,OTHMAN BIN AZIZ,148,,,,,,,,,,289,5,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/14,JERLUN,SEK. KEB. JERLUN,2,471,PAS,ISMAIL BIN SALLEH,217,UMNO,OTHMAN BIN AZIZ,251,,,,,,,,,,468,3,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/14,JERLUN,SEK. KEB. JERLUN,3,454,PAS,ISMAIL BIN SALLEH,229,UMNO,OTHMAN BIN AZIZ,221,,,,,,,,,,450,4,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/14,JERLUN,SEK. KEB. JERLUN,4,462,PAS,ISMAIL BIN SALLEH,233,UMNO,OTHMAN BIN AZIZ,226,,,,,,,,,,459,3,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/15,LUBOK PINANG,SEK. KEB. AYER HITAM,1,301,PAS,ISMAIL BIN SALLEH,118,UMNO,OTHMAN BIN AZIZ,173,,,,,,,,,,291,10,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/15,LUBOK PINANG,SEK. KEB. AYER HITAM,2,582,PAS,ISMAIL BIN SALLEH,252,UMNO,OTHMAN BIN AZIZ,317,,,,,,,,,,569,13,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/15,LUBOK PINANG,SEK. KEB. AYER HITAM,3,552,PAS,ISMAIL BIN SALLEH,245,UMNO,OTHMAN BIN AZIZ,300,,,,,,,,,,545,7,0
KEDAH,UNDI BIASA,005,JERLUN,04,AYER HITAM  ,005/04/16,PEKAN AYER HITAM,"SEK. JENIS KEB. (C) YUH MIN, AYER HITAM",1,294,PAS,ISMAIL BIN SALLEH,146,UMNO,OTHMAN BIN AZIZ,140,,,,,,,,,,286,8,0
